Время;Имя узла;IP адрес;CPU (%);RAM (%);Disk (%)
23:01:28;MacBook-Margo;127.0.0.1;10.9;71.6;60.4
23:01:31;MacBook-Margo;127.0.0.1;9.5;71.7;60.4
23:01:34;MacBook-Margo;127.0.0.1;8.9;71.7;60.4
23:01:37;MacBook-Margo;127.0.0.1;9.9;71.9;60.4
23:01:40;MacBook-Margo;127.0.0.1;8.9;71.8;60.4
23:01:43;MacBook-Margo;127.0.0.1;10.5;71.9;60.4
23:01:46;MacBook-Margo;127.0.0.1;9.3;72.1;60.4
23:01:49;MacBook-Margo;127.0.0.1;9.4;71.4;60.4
23:01:52;MacBook-Margo;127.0.0.1;11.0;72.3;60.4
23:01:55;MacBook-Margo;127.0.0.1;10.1;71.6;60.4
23:01:58;MacBook-Margo;127.0.0.1;10.4;72.0;60.4
23:02:01;MacBook-Margo;127.0.0.1;8.5;71.6;60.4
23:02:04;MacBook-Margo;127.0.0.1;10.1;72.5;60.4
23:02:07;MacBook-Margo;127.0.0.1;13.3;72.4;60.4
23:02:10;MacBook-Margo;127.0.0.1;10.4;72.0;60.4
23:02:14;MacBook-Margo;127.0.0.1;9.6;71.8;60.4
23:02:17;MacBook-Margo;127.0.0.1;8.9;71.8;60.4
23:02:20;MacBook-Margo;127.0.0.1;9.6;71.6;60.4
23:02:23;MacBook-Margo;127.0.0.1;10.1;72.5;60.4
23:02:26;MacBook-Margo;127.0.0.1;9.2;71.6;60.4
23:02:29;MacBook-Margo;127.0.0.1;9.9;72.0;60.4
23:02:32;MacBook-Margo;127.0.0.1;11.1;72.1;60.4
23:02:35;MacBook-Margo;127.0.0.1;8.6;71.5;60.4
23:02:38;MacBook-Margo;127.0.0.1;11.3;72.4;60.4
23:02:41;MacBook-Margo;127.0.0.1;9.0;71.8;60.4
23:02:44;MacBook-Margo;127.0.0.1;9.0;71.4;60.4
23:02:47;MacBook-Margo;127.0.0.1;10.9;72.0;60.4
23:02:50;MacBook-Margo;127.0.0.1;10.1;72.0;60.4
23:02:53;MacBook-Margo;127.0.0.1;12.3;72.7;60.4
23:02:56;MacBook-Margo;127.0.0.1;13.7;72.2;60.4
23:02:59;MacBook-Margo;127.0.0.1;12.5;72.1;60.4
23:03:02;MacBook-Margo;127.0.0.1;10.5;72.1;60.4
23:03:05;MacBook-Margo;127.0.0.1;11.1;72.3;60.4
23:03:08;MacBook-Margo;127.0.0.1;10.6;72.4;60.4
23:03:11;MacBook-Margo;127.0.0.1;10.6;72.2;60.4
23:03:14;MacBook-Margo;127.0.0.1;10.7;71.6;60.4
23:03:17;MacBook-Margo;127.0.0.1;8.9;72.0;60.4
23:03:20;MacBook-Margo;127.0.0.1;8.7;71.6;60.4
23:03:24;MacBook-Margo;127.0.0.1;13.0;73.0;60.4
23:03:27;MacBook-Margo;127.0.0.1;10.3;72.4;60.4
23:03:30;MacBook-Margo;127.0.0.1;12.0;72.4;60.4
23:03:33;MacBook-Margo;127.0.0.1;13.3;72.5;60.4
23:03:36;MacBook-Margo;127.0.0.1;12.5;72.6;60.4
23:03:39;MacBook-Margo;127.0.0.1;9.0;71.5;60.4
23:03:42;MacBook-Margo;127.0.0.1;8.0;71.5;60.4
23:03:45;MacBook-Margo;127.0.0.1;9.6;71.7;60.4
23:03:48;MacBook-Margo;127.0.0.1;10.7;71.3;60.4
23:03:51;MacBook-Margo;127.0.0.1;15.9;73.0;60.4
23:03:54;MacBook-Margo;127.0.0.1;14.7;72.2;60.4
23:03:57;MacBook-Margo;127.0.0.1;19.0;72.0;60.4
23:04:00;MacBook-Margo;127.0.0.1;19.0;72.1;60.4
23:04:03;MacBook-Margo;127.0.0.1;8.6;71.6;60.4
23:04:06;MacBook-Margo;127.0.0.1;8.9;71.5;60.4
23:04:09;MacBook-Margo;127.0.0.1;8.6;71.6;60.4
23:04:12;MacBook-Margo;127.0.0.1;10.4;72.0;60.4
23:04:15;MacBook-Margo;127.0.0.1;8.4;71.6;60.4
23:04:18;MacBook-Margo;127.0.0.1;9.8;71.9;60.4
23:04:21;MacBook-Margo;127.0.0.1;9.5;72.0;60.4
23:04:24;MacBook-Margo;127.0.0.1;17.8;72.0;60.4
23:04:27;MacBook-Margo;127.0.0.1;10.5;72.0;60.4
23:04:31;MacBook-Margo;127.0.0.1;11.6;72.9;60.4
23:04:34;MacBook-Margo;127.0.0.1;10.7;72.2;60.4
23:04:37;MacBook-Margo;127.0.0.1;12.9;72.4;60.4
23:04:40;MacBook-Margo;127.0.0.1;11.6;72.5;60.4
23:04:43;MacBook-Margo;127.0.0.1;11.8;72.5;60.4
23:04:46;MacBook-Margo;127.0.0.1;10.5;72.4;60.4
23:04:49;MacBook-Margo;127.0.0.1;11.4;72.3;60.4
23:04:52;MacBook-Margo;127.0.0.1;12.2;72.4;60.4
23:04:55;MacBook-Margo;127.0.0.1;14.7;72.6;60.4
23:04:58;MacBook-Margo;127.0.0.1;11.9;72.5;60.4
23:05:01;MacBook-Margo;127.0.0.1;11.3;72.5;60.4
23:05:04;MacBook-Margo;127.0.0.1;11.3;72.3;60.4
23:05:07;MacBook-Margo;127.0.0.1;9.5;72.8;60.4
23:05:10;MacBook-Margo;127.0.0.1;10.4;72.2;60.4
23:05:13;MacBook-Margo;127.0.0.1;10.8;72.2;60.4
23:05:16;MacBook-Margo;127.0.0.1;8.9;72.5;60.4
23:05:19;MacBook-Margo;127.0.0.1;8.8;71.4;60.4
23:05:22;MacBook-Margo;127.0.0.1;8.4;71.3;60.4
23:05:25;MacBook-Margo;127.0.0.1;9.1;71.4;60.4
23:05:28;MacBook-Margo;127.0.0.1;12.5;72.3;60.4
23:05:31;MacBook-Margo;127.0.0.1;9.9;72.1;60.4
23:05:34;MacBook-Margo;127.0.0.1;14.0;72.5;60.4
23:05:37;MacBook-Margo;127.0.0.1;13.2;72.5;60.4
23:05:40;MacBook-Margo;127.0.0.1;13.6;72.1;60.4
23:05:44;MacBook-Margo;127.0.0.1;13.2;71.7;60.4
23:05:47;MacBook-Margo;127.0.0.1;9.9;71.5;60.4
23:05:50;MacBook-Margo;127.0.0.1;14.7;72.8;60.4
23:05:53;MacBook-Margo;127.0.0.1;16.7;72.6;60.4
23:05:56;MacBook-Margo;127.0.0.1;17.2;72.3;60.4
23:05:59;MacBook-Margo;127.0.0.1;17.8;73.0;60.4
23:06:02;MacBook-Margo;127.0.0.1;14.4;72.4;60.4
23:06:05;MacBook-Margo;127.0.0.1;14.0;72.2;60.4
23:06:08;MacBook-Margo;127.0.0.1;14.3;73.4;60.4
23:06:11;MacBook-Margo;127.0.0.1;11.0;72.4;60.4
23:06:14;MacBook-Margo;127.0.0.1;10.3;72.7;60.4
23:06:17;MacBook-Margo;127.0.0.1;10.4;72.1;60.4
23:06:20;MacBook-Margo;127.0.0.1;11.9;71.8;60.4
23:06:23;MacBook-Margo;127.0.0.1;14.9;72.7;60.4
23:06:26;MacBook-Margo;127.0.0.1;14.2;72.7;60.3
23:06:29;MacBook-Margo;127.0.0.1;13.0;72.7;60.3
23:06:32;MacBook-Margo;127.0.0.1;10.2;72.6;60.3
23:06:35;MacBook-Margo;127.0.0.1;10.7;72.3;60.3
23:06:38;MacBook-Margo;127.0.0.1;15.8;73.0;60.3
23:06:41;MacBook-Margo;127.0.0.1;13.6;72.9;60.3
23:06:44;MacBook-Margo;127.0.0.1;16.3;72.7;60.3
23:06:47;MacBook-Margo;127.0.0.1;14.2;72.9;60.3
23:06:51;MacBook-Margo;127.0.0.1;11.9;72.7;60.3
23:06:54;MacBook-Margo;127.0.0.1;13.0;73.2;60.3
23:06:57;MacBook-Margo;127.0.0.1;13.4;73.1;60.3
23:07:00;MacBook-Margo;127.0.0.1;11.2;72.5;60.3
23:07:03;MacBook-Margo;127.0.0.1;8.9;71.5;60.3
23:07:06;MacBook-Margo;127.0.0.1;8.8;71.4;60.3
23:07:09;MacBook-Margo;127.0.0.1;10.4;71.5;60.3
23:07:12;MacBook-Margo;127.0.0.1;9.6;71.3;60.3
23:07:15;MacBook-Margo;127.0.0.1;9.0;71.4;60.3
23:07:18;MacBook-Margo;127.0.0.1;11.9;71.3;60.3
23:07:21;MacBook-Margo;127.0.0.1;11.1;72.6;60.3
23:07:24;MacBook-Margo;127.0.0.1;15.2;72.0;60.3
23:07:27;MacBook-Margo;127.0.0.1;9.2;72.2;60.3
23:07:30;MacBook-Margo;127.0.0.1;9.1;71.4;60.3
23:07:33;MacBook-Margo;127.0.0.1;14.0;72.5;60.3
23:07:36;MacBook-Margo;127.0.0.1;23.0;73.8;60.3
23:07:39;MacBook-Margo;127.0.0.1;20.8;73.5;60.3
23:07:42;MacBook-Margo;127.0.0.1;21.1;73.4;60.3
23:07:45;MacBook-Margo;127.0.0.1;22.4;73.7;60.3
23:07:48;MacBook-Margo;127.0.0.1;22.6;73.2;60.3
23:07:51;MacBook-Margo;127.0.0.1;20.4;73.0;60.3
23:07:54;MacBook-Margo;127.0.0.1;25.9;73.6;60.3
23:07:57;MacBook-Margo;127.0.0.1;19.2;73.4;60.3
23:08:00;MacBook-Margo;127.0.0.1;20.3;73.3;60.3
23:08:04;MacBook-Margo;127.0.0.1;17.3;72.8;60.3
23:08:07;MacBook-Margo;127.0.0.1;18.6;73.1;60.3
23:08:10;MacBook-Margo;127.0.0.1;17.0;73.0;60.3
23:08:13;MacBook-Margo;127.0.0.1;17.0;73.0;60.3
23:08:16;MacBook-Margo;127.0.0.1;16.4;72.4;60.3
23:08:19;MacBook-Margo;127.0.0.1;17.2;72.3;60.3
23:08:22;MacBook-Margo;127.0.0.1;16.8;72.4;60.3
23:08:25;MacBook-Margo;127.0.0.1;18.2;72.6;60.3
23:08:28;MacBook-Margo;127.0.0.1;18.5;72.4;60.3
23:08:31;MacBook-Margo;127.0.0.1;17.8;72.4;60.3
23:08:34;MacBook-Margo;127.0.0.1;16.4;72.4;60.3
23:08:37;MacBook-Margo;127.0.0.1;17.9;72.9;60.3
23:08:40;MacBook-Margo;127.0.0.1;17.0;72.5;60.3
23:08:43;MacBook-Margo;127.0.0.1;17.2;72.4;60.3
23:08:46;MacBook-Margo;127.0.0.1;16.3;72.3;60.3
23:08:49;MacBook-Margo;127.0.0.1;16.9;72.3;60.3
23:08:52;MacBook-Margo;127.0.0.1;16.5;72.4;60.3
23:08:55;MacBook-Margo;127.0.0.1;16.7;73.4;60.3
23:08:58;MacBook-Margo;127.0.0.1;18.3;72.7;60.3
23:09:01;MacBook-Margo;127.0.0.1;16.8;72.8;60.3
23:09:04;MacBook-Margo;127.0.0.1;16.9;72.6;60.3
23:09:07;MacBook-Margo;127.0.0.1;21.9;73.9;60.3
23:09:10;MacBook-Margo;127.0.0.1;23.4;73.6;60.3
23:09:13;MacBook-Margo;127.0.0.1;20.4;73.0;60.3
23:09:17;MacBook-Margo;127.0.0.1;18.4;73.1;60.3
23:09:20;MacBook-Margo;127.0.0.1;20.0;73.2;60.3
23:09:23;MacBook-Margo;127.0.0.1;20.7;74.0;60.3
23:09:26;MacBook-Margo;127.0.0.1;19.4;73.4;60.3
23:09:29;MacBook-Margo;127.0.0.1;19.2;73.6;60.3
23:09:32;MacBook-Margo;127.0.0.1;18.8;73.2;60.3
23:09:35;MacBook-Margo;127.0.0.1;19.6;73.5;60.3
23:09:38;MacBook-Margo;127.0.0.1;21.0;73.7;60.3
23:09:41;MacBook-Margo;127.0.0.1;19.2;73.3;60.3
23:09:44;MacBook-Margo;127.0.0.1;20.4;73.3;60.3
23:09:47;MacBook-Margo;127.0.0.1;18.6;73.4;60.3
23:09:50;MacBook-Margo;127.0.0.1;18.8;73.3;60.3
23:09:53;MacBook-Margo;127.0.0.1;20.0;74.1;60.3
23:09:56;MacBook-Margo;127.0.0.1;16.6;73.5;60.3
23:09:59;MacBook-Margo;127.0.0.1;16.6;72.7;60.3
23:10:02;MacBook-Margo;127.0.0.1;18.4;72.8;60.3
23:10:05;MacBook-Margo;127.0.0.1;17.1;72.7;60.3
23:10:08;MacBook-Margo;127.0.0.1;17.6;73.0;60.3
23:10:11;MacBook-Margo;127.0.0.1;16.7;72.9;60.3
23:10:14;MacBook-Margo;127.0.0.1;17.1;73.4;60.3
23:10:17;MacBook-Margo;127.0.0.1;16.4;72.7;60.3
23:10:20;MacBook-Margo;127.0.0.1;17.1;72.7;60.3
23:10:23;MacBook-Margo;127.0.0.1;18.5;73.6;60.3
23:10:26;MacBook-Margo;127.0.0.1;16.8;72.9;60.3
23:10:30;MacBook-Margo;127.0.0.1;16.2;72.8;60.3
23:10:33;MacBook-Margo;127.0.0.1;17.2;72.8;60.3
23:10:36;MacBook-Margo;127.0.0.1;45.9;78.0;60.3
23:10:39;MacBook-Margo;127.0.0.1;8.8;72.9;60.3
23:10:42;MacBook-Margo;127.0.0.1;4.9;71.1;60.4
23:19:04;MacBook-Margo;127.0.0.1;40.8;74.9;60.4
23:19:07;MacBook-Margo;127.0.0.1;70.5;78.9;60.4
23:19:10;MacBook-Margo;127.0.0.1;34.8;78.7;60.4
23:19:13;MacBook-Margo;127.0.0.1;33.1;74.6;60.4
23:19:16;MacBook-Margo;127.0.0.1;26.6;73.3;60.4
23:19:19;MacBook-Margo;127.0.0.1;19.0;73.2;60.4
23:19:22;MacBook-Margo;127.0.0.1;25.4;74.1;60.4
23:19:25;MacBook-Margo;127.0.0.1;18.8;73.5;60.4
23:19:28;MacBook-Margo;127.0.0.1;18.5;73.7;60.4
23:19:31;MacBook-Margo;127.0.0.1;17.8;73.9;60.4
23:19:34;MacBook-Margo;127.0.0.1;16.9;73.7;60.4
23:19:37;MacBook-Margo;127.0.0.1;17.7;73.2;60.4
23:19:41;MacBook-Margo;127.0.0.1;18.6;73.2;60.4
23:19:44;MacBook-Margo;127.0.0.1;22.7;73.5;60.4
23:19:47;MacBook-Margo;127.0.0.1;18.4;73.6;60.4
23:19:50;MacBook-Margo;127.0.0.1;16.2;73.5;60.4
23:19:53;MacBook-Margo;127.0.0.1;15.9;73.2;60.4
23:19:56;MacBook-Margo;127.0.0.1;17.8;73.3;60.4
23:19:59;MacBook-Margo;127.0.0.1;17.3;73.4;60.4
23:20:02;MacBook-Margo;127.0.0.1;16.5;73.5;60.4
23:20:05;MacBook-Margo;127.0.0.1;16.5;73.4;60.4
23:20:08;MacBook-Margo;127.0.0.1;16.1;73.3;60.4
23:20:11;MacBook-Margo;127.0.0.1;18.2;73.3;60.4
23:20:14;MacBook-Margo;127.0.0.1;18.2;73.5;60.4
23:20:17;MacBook-Margo;127.0.0.1;17.2;73.3;60.4
23:20:20;MacBook-Margo;127.0.0.1;16.8;73.3;60.4
23:20:23;MacBook-Margo;127.0.0.1;16.5;73.2;60.4
23:20:26;MacBook-Margo;127.0.0.1;17.5;73.7;60.4
23:20:29;MacBook-Margo;127.0.0.1;16.5;73.4;60.4
23:20:32;MacBook-Margo;127.0.0.1;16.8;73.7;60.4
23:20:35;MacBook-Margo;127.0.0.1;17.6;73.2;60.4
23:20:38;MacBook-Margo;127.0.0.1;16.2;73.2;60.4
23:20:41;MacBook-Margo;127.0.0.1;17.6;73.2;60.4
23:20:44;MacBook-Margo;127.0.0.1;16.7;73.4;60.4
23:20:47;MacBook-Margo;127.0.0.1;17.7;73.5;60.4
23:20:51;MacBook-Margo;127.0.0.1;17.1;73.3;60.4
23:20:54;MacBook-Margo;127.0.0.1;17.1;73.3;60.4
23:20:57;MacBook-Margo;127.0.0.1;17.7;73.8;60.4
23:21:00;MacBook-Margo;127.0.0.1;16.7;73.7;60.4
23:21:03;MacBook-Margo;127.0.0.1;16.2;73.3;60.4
23:21:06;MacBook-Margo;127.0.0.1;18.5;73.3;60.4
23:21:09;MacBook-Margo;127.0.0.1;17.0;73.3;60.4
23:21:12;MacBook-Margo;127.0.0.1;18.0;73.3;60.4
23:21:15;MacBook-Margo;127.0.0.1;17.7;73.4;60.4
23:21:18;MacBook-Margo;127.0.0.1;16.7;73.4;60.4
23:21:21;MacBook-Margo;127.0.0.1;16.6;73.3;60.4
23:21:24;MacBook-Margo;127.0.0.1;16.2;73.3;60.4
23:21:27;MacBook-Margo;127.0.0.1;19.9;73.9;60.4
23:21:30;MacBook-Margo;127.0.0.1;16.7;73.7;60.4
23:21:33;MacBook-Margo;127.0.0.1;16.1;73.4;60.4
23:21:36;MacBook-Margo;127.0.0.1;17.5;73.3;60.4
23:21:39;MacBook-Margo;127.0.0.1;16.8;73.3;60.4
23:21:42;MacBook-Margo;127.0.0.1;18.0;74.1;60.4
23:21:45;MacBook-Margo;127.0.0.1;16.4;73.5;60.4
23:21:48;MacBook-Margo;127.0.0.1;16.0;73.3;60.4
23:21:51;MacBook-Margo;127.0.0.1;16.9;73.3;60.4
23:21:54;MacBook-Margo;127.0.0.1;16.5;73.2;60.4
23:21:57;MacBook-Margo;127.0.0.1;16.6;73.5;60.4
23:22:00;MacBook-Margo;127.0.0.1;17.3;73.5;60.4
23:22:04;MacBook-Margo;127.0.0.1;16.5;73.1;60.4
23:22:07;MacBook-Margo;127.0.0.1;17.3;73.1;60.4
23:22:10;MacBook-Margo;127.0.0.1;16.5;73.1;60.4
23:22:13;MacBook-Margo;127.0.0.1;18.6;74.0;60.4
23:22:16;MacBook-Margo;127.0.0.1;17.8;73.6;60.4
23:22:19;MacBook-Margo;127.0.0.1;17.7;73.3;60.4
23:22:22;MacBook-Margo;127.0.0.1;17.0;73.3;60.4
23:22:25;MacBook-Margo;127.0.0.1;16.2;73.2;60.4
23:22:28;MacBook-Margo;127.0.0.1;17.9;73.9;60.4
23:22:31;MacBook-Margo;127.0.0.1;20.5;73.6;60.4
23:22:34;MacBook-Margo;127.0.0.1;21.7;74.2;60.4
23:22:37;MacBook-Margo;127.0.0.1;20.2;73.9;60.4
23:22:40;MacBook-Margo;127.0.0.1;19.2;73.7;60.4
23:22:43;MacBook-Margo;127.0.0.1;21.6;74.0;60.4
23:22:46;MacBook-Margo;127.0.0.1;19.5;74.0;60.4
23:22:49;MacBook-Margo;127.0.0.1;16.1;73.6;60.4
23:22:52;MacBook-Margo;127.0.0.1;15.9;73.5;60.4
23:22:55;MacBook-Margo;127.0.0.1;18.6;73.6;60.4
23:22:58;MacBook-Margo;127.0.0.1;16.5;73.5;60.4
23:23:01;MacBook-Margo;127.0.0.1;17.1;73.7;60.4
23:23:04;MacBook-Margo;127.0.0.1;17.0;73.6;60.4
23:23:07;MacBook-Margo;127.0.0.1;18.9;73.9;60.4
23:23:10;MacBook-Margo;127.0.0.1;18.5;73.7;60.4
23:23:13;MacBook-Margo;127.0.0.1;25.6;74.1;60.4
23:23:17;MacBook-Margo;127.0.0.1;17.7;74.2;60.4
23:23:20;MacBook-Margo;127.0.0.1;18.0;74.0;60.4
23:23:23;MacBook-Margo;127.0.0.1;16.6;73.5;60.4
23:23:26;MacBook-Margo;127.0.0.1;17.9;73.3;60.4
23:23:29;MacBook-Margo;127.0.0.1;16.4;73.5;60.4
23:23:32;MacBook-Margo;127.0.0.1;15.8;73.3;60.4
23:23:35;MacBook-Margo;127.0.0.1;16.7;73.3;60.4
23:23:38;MacBook-Margo;127.0.0.1;16.6;73.3;60.4
23:23:41;MacBook-Margo;127.0.0.1;16.9;73.3;60.4
23:23:44;MacBook-Margo;127.0.0.1;18.8;73.6;60.4
23:23:47;MacBook-Margo;127.0.0.1;29.2;73.7;60.3
23:23:50;MacBook-Margo;127.0.0.1;25.4;73.6;60.4
23:23:53;MacBook-Margo;127.0.0.1;30.3;73.6;60.4
23:23:56;MacBook-Margo;127.0.0.1;58.7;73.8;60.4
23:23:59;MacBook-Margo;127.0.0.1;48.1;74.0;60.4
23:24:02;MacBook-Margo;127.0.0.1;32.1;74.0;60.3
23:24:05;MacBook-Margo;127.0.0.1;27.6;73.9;60.4
23:24:08;MacBook-Margo;127.0.0.1;28.1;73.8;60.4
23:24:11;MacBook-Margo;127.0.0.1;29.6;74.0;60.4
23:24:14;MacBook-Margo;127.0.0.1;17.8;74.0;60.4
23:24:17;MacBook-Margo;127.0.0.1;17.9;73.9;60.4
23:24:20;MacBook-Margo;127.0.0.1;17.6;73.8;60.4
23:24:23;MacBook-Margo;127.0.0.1;17.4;74.1;60.4
23:24:26;MacBook-Margo;127.0.0.1;17.0;74.4;60.4
23:24:30;MacBook-Margo;127.0.0.1;16.6;73.9;60.4
23:24:33;MacBook-Margo;127.0.0.1;16.2;73.8;60.4
23:24:36;MacBook-Margo;127.0.0.1;18.8;74.2;60.4
23:24:39;MacBook-Margo;127.0.0.1;18.5;73.8;60.4
23:24:42;MacBook-Margo;127.0.0.1;19.0;74.0;60.4
23:24:45;MacBook-Margo;127.0.0.1;23.8;74.7;60.4
23:24:54;MacBook-Margo;127.0.0.1;13.3;73.6;60.4
23:24:57;MacBook-Margo;127.0.0.1;9.0;73.0;60.4
23:25:00;MacBook-Margo;127.0.0.1;10.9;73.0;60.4
23:36:01;MacBook-Margo;127.0.0.1;12.8;70.9;60.4
23:36:04;MacBook-Margo;127.0.0.1;10.9;70.9;60.4
23:36:08;MacBook-Margo;127.0.0.1;9.5;70.4;60.4
23:36:11;MacBook-Margo;127.0.0.1;11.0;69.7;60.4
23:36:14;MacBook-Margo;127.0.0.1;21.1;70.6;60.4
23:36:17;MacBook-Margo;127.0.0.1;11.7;70.8;60.4
23:36:20;MacBook-Margo;127.0.0.1;10.7;70.8;60.4
23:36:23;MacBook-Margo;127.0.0.1;7.3;70.3;60.4
23:36:26;MacBook-Margo;127.0.0.1;7.1;70.0;60.4
23:36:29;MacBook-Margo;127.0.0.1;11.6;70.2;60.4
23:36:32;MacBook-Margo;127.0.0.1;13.8;70.2;60.4
23:36:35;MacBook-Margo;127.0.0.1;13.1;71.0;60.4
23:36:38;MacBook-Margo;127.0.0.1;8.0;70.3;60.4
23:36:41;MacBook-Margo;127.0.0.1;11.5;70.1;60.4
23:36:44;MacBook-Margo;127.0.0.1;16.5;70.4;60.4
23:36:47;MacBook-Margo;127.0.0.1;16.9;71.6;60.4
23:36:50;MacBook-Margo;127.0.0.1;8.0;69.7;60.4
23:36:53;MacBook-Margo;127.0.0.1;8.1;69.5;60.4
23:36:56;MacBook-Margo;127.0.0.1;9.7;70.3;60.4
23:36:59;MacBook-Margo;127.0.0.1;7.9;69.1;60.4
23:37:02;MacBook-Margo;127.0.0.1;8.5;69.3;60.4
23:37:05;MacBook-Margo;127.0.0.1;8.7;69.0;60.4
23:37:08;MacBook-Margo;127.0.0.1;8.6;69.1;60.4
23:37:12;MacBook-Margo;127.0.0.1;9.0;69.6;60.4
23:37:15;MacBook-Margo;127.0.0.1;9.0;69.7;60.4
23:37:18;MacBook-Margo;127.0.0.1;9.4;69.7;60.4
23:37:21;MacBook-Margo;127.0.0.1;7.7;69.6;60.4
23:37:24;MacBook-Margo;127.0.0.1;8.0;69.6;60.4
23:37:27;MacBook-Margo;127.0.0.1;10.6;69.3;60.4
23:37:30;MacBook-Margo;127.0.0.1;7.7;69.4;60.4
23:37:33;MacBook-Margo;127.0.0.1;7.8;69.4;60.4
23:37:36;MacBook-Margo;127.0.0.1;11.1;69.5;60.4
23:37:39;MacBook-Margo;127.0.0.1;7.5;69.4;60.4
23:37:42;MacBook-Margo;127.0.0.1;8.2;70.7;60.4
23:37:45;MacBook-Margo;127.0.0.1;7.9;69.9;60.4
23:37:48;MacBook-Margo;127.0.0.1;8.2;69.6;60.4
23:37:51;MacBook-Margo;127.0.0.1;9.6;69.4;60.4
23:37:54;MacBook-Margo;127.0.0.1;7.3;69.5;60.4
23:37:57;MacBook-Margo;127.0.0.1;7.8;69.4;60.4
23:38:00;MacBook-Margo;127.0.0.1;8.3;69.3;60.4
23:38:03;MacBook-Margo;127.0.0.1;7.7;69.5;60.4
23:38:06;MacBook-Margo;127.0.0.1;8.1;69.2;60.4
23:38:09;MacBook-Margo;127.0.0.1;11.4;69.3;60.4
23:38:12;MacBook-Margo;127.0.0.1;8.2;71.1;60.4
23:38:15;MacBook-Margo;127.0.0.1;11.9;70.8;60.4
23:38:19;MacBook-Margo;127.0.0.1;7.8;70.7;60.4
23:38:22;MacBook-Margo;127.0.0.1;10.9;70.1;60.4
23:38:25;MacBook-Margo;127.0.0.1;11.1;70.5;60.4
23:38:28;MacBook-Margo;127.0.0.1;13.5;70.4;60.4
23:38:31;MacBook-Margo;127.0.0.1;17.9;70.9;60.4
23:38:34;MacBook-Margo;127.0.0.1;17.6;70.4;60.4
23:38:37;MacBook-Margo;127.0.0.1;11.0;70.6;60.4
23:38:40;MacBook-Margo;127.0.0.1;8.1;70.1;60.4
23:38:43;MacBook-Margo;127.0.0.1;15.3;71.1;60.4
23:38:46;MacBook-Margo;127.0.0.1;14.3;71.2;60.4
23:38:49;MacBook-Margo;127.0.0.1;10.9;70.9;60.4
23:38:52;MacBook-Margo;127.0.0.1;8.6;71.2;60.4
23:38:55;MacBook-Margo;127.0.0.1;9.5;71.2;60.4
23:38:58;MacBook-Margo;127.0.0.1;8.5;71.4;60.4
23:39:01;MacBook-Margo;127.0.0.1;9.7;71.5;60.4
23:39:04;MacBook-Margo;127.0.0.1;9.4;70.6;60.4
23:39:07;MacBook-Margo;127.0.0.1;12.6;69.9;60.4
23:39:10;MacBook-Margo;127.0.0.1;9.1;69.9;60.4
23:39:13;MacBook-Margo;127.0.0.1;16.1;69.7;60.4
23:39:16;MacBook-Margo;127.0.0.1;10.7;71.1;60.4
23:39:19;MacBook-Margo;127.0.0.1;10.9;71.2;60.4
23:39:22;MacBook-Margo;127.0.0.1;11.7;71.4;60.4
23:39:26;MacBook-Margo;127.0.0.1;11.9;71.7;60.4
23:39:29;MacBook-Margo;127.0.0.1;12.9;71.9;60.4
23:39:32;MacBook-Margo;127.0.0.1;23.4;72.3;60.4
23:39:35;MacBook-Margo;127.0.0.1;16.7;71.9;60.4
23:39:38;MacBook-Margo;127.0.0.1;11.0;71.2;60.4
23:39:41;MacBook-Margo;127.0.0.1;7.7;71.3;60.4
23:39:44;MacBook-Margo;127.0.0.1;15.0;71.1;60.4
23:39:47;MacBook-Margo;127.0.0.1;9.6;71.2;60.4
23:39:50;MacBook-Margo;127.0.0.1;7.6;71.2;60.4
23:39:53;MacBook-Margo;127.0.0.1;6.6;71.2;60.4
23:39:56;MacBook-Margo;127.0.0.1;10.2;71.4;60.4
23:39:59;MacBook-Margo;127.0.0.1;7.4;71.2;60.4
23:40:02;MacBook-Margo;127.0.0.1;7.4;71.4;60.4
23:40:05;MacBook-Margo;127.0.0.1;8.6;71.4;60.4
23:40:08;MacBook-Margo;127.0.0.1;7.6;71.3;60.4
23:40:11;MacBook-Margo;127.0.0.1;10.1;71.4;60.4
23:40:14;MacBook-Margo;127.0.0.1;10.9;71.2;60.4
23:40:17;MacBook-Margo;127.0.0.1;11.0;71.2;60.4
23:40:20;MacBook-Margo;127.0.0.1;8.5;71.5;60.4
23:40:23;MacBook-Margo;127.0.0.1;7.3;71.2;60.4
23:40:26;MacBook-Margo;127.0.0.1;11.3;71.2;60.4
23:40:29;MacBook-Margo;127.0.0.1;10.1;71.4;60.4
23:40:32;MacBook-Margo;127.0.0.1;12.2;71.7;60.4
23:40:36;MacBook-Margo;127.0.0.1;17.4;71.7;60.4
23:40:39;MacBook-Margo;127.0.0.1;12.5;70.8;60.4
23:40:42;MacBook-Margo;127.0.0.1;10.5;70.1;60.4
23:40:45;MacBook-Margo;127.0.0.1;14.0;71.6;60.4
23:40:48;MacBook-Margo;127.0.0.1;15.2;71.5;60.4
23:40:51;MacBook-Margo;127.0.0.1;15.4;71.5;60.4
23:40:54;MacBook-Margo;127.0.0.1;12.5;72.1;60.4
23:40:57;MacBook-Margo;127.0.0.1;13.8;71.2;60.4
23:41:00;MacBook-Margo;127.0.0.1;13.1;71.3;60.4
23:41:03;MacBook-Margo;127.0.0.1;11.7;71.6;60.4
